id,team,team_name,position,now_cost,bonus_scaled,expected_goal_involvements_scaled,fixture_score,form_scaled,ict_index_scaled,individual_captain_ceiling,minutes_security,minutes_security_scaled,next_fixture_score,points_per_game_scaled,team_attack_score,team_defence_score,xgi_per_90_scaled,snapshot_gameweek,snapshot_saved_utc
129,5,Brighton,midfielder,55,0,0.083333333,0.6153846153846154,0.21052631578947367,0.10559006211180123,0.18468365349372212,0.4666666666666667,0.4666666666666667,0,0.21052631578947367,0,0,0.097902098,2,2026-08-28T20:09:31.803525+00:00
130,5,Brighton,defender,50,0.3333333333333333,0.083333333,0.6153846153846154,0.47368421052631576,0.30434782608695654,0.3631892565593418,0.5703703703703704,0.5703703703703704,0,0.47368421052631576,0,0,0.080101716,2,2026-08-28T20:09:31.803525+00:00
134,5,Brighton,midfielder,45,0,0,0.6153846153846154,0.10526315789473684,0,0.063157895,0,0,0,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
135,5,Brighton,midfielder,50,0,0.017857142857142856,0.6153846153846154,0.15789473684210525,0.012422360248447204,0.12795848760951736,0.088888889,0.088888889,0,0.15789473684210525,0,0,0.11013986013986016,2,2026-08-28T20:09:31.803525+00:00
138,5,Brighton,forward,55,0,0.10714285714285714,0.6153846153846154,0.15789473684210525,0.055900621,0.1862072062512126,0.1925925925925926,0.1925925925925926,0,0.15789473684210525,0,0,0.3050026896180742,2,2026-08-28T20:09:31.803525+00:00
328,5,Brighton,defender,50,0,0,0.6153846153846154,0.10526315789473684,0,0.063157895,0,0,0,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
504,5,Brighton,defender,50,0,0.095238095,0.6153846153846154,0.42105263157894735,0.18012422360248445,0.3235577542213698,0.6666666666666666,0.6666666666666666,0,0.42105263157894735,0,0,0.078321678,2,2026-08-28T20:09:31.803525+00:00
594,5,Brighton,forward,60,0,0,0.6153846153846154,0.10526315789473684,0,0.063157895,0,0,0,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
600,5,Brighton,midfielder,50,0,0.029761904761904764,0.6153846153846154,0.15789473684210525,0.14906832298136644,0.15997972723945264,0.088888889,0.088888889,0,0.15789473684210525,0,0,0.18356643356643357,2,2026-08-28T20:09:31.803525+00:00
605,5,Brighton,midfielder,45,0,0.005952381,0.6153846153846154,0.15789473684210525,0.018633540372670804,0.12561664265897676,0.02962963,0.02962963,0,0.15789473684210525,0,0,0.11013986013986016,2,2026-08-28T20:09:31.803525+00:00
614,5,Brighton,defender,45,0,0,0.6153846153846154,0.10526315789473684,0,0.063157895,0,0,0,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
40,6,Chelsea,midfielder,75,0.3333333333333333,0.630952381,0.6923076923076925,0.5263157894736842,0.8136645962732918,0.5712895774451838,0.6,0.6,1,0.5263157894736842,0,0,0.5765345765345766,2,2026-08-28T20:09:31.803525+00:00
101,6,Chelsea,midfielder,50,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
136,6,Chelsea,forward,60,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
140,6,Chelsea,goalkeeper,50,0,0.005952381,0.6923076923076925,0.21052631578947367,0.13043478260869565,0.17391637729166334,0.6666666666666666,0.6666666666666666,1,0.21052631578947367,0,0,0.004895105,2,2026-08-28T20:09:31.803525+00:00
142,6,Chelsea,defender,55,0,0.1011904761904762,0.6923076923076925,0.10526315789473684,0.3664596273291925,0.15394138660729048,0.6666666666666666,0.6666666666666666,1,0.10526315789473684,0,0,0.083216783,2,2026-08-28T20:09:31.803525+00:00
144,6,Chelsea,defender,50,0,0.017857142857142856,0.6923076923076925,0.15789473684210525,0.14285714285714282,0.14120592857434963,0.5555555555555556,0.5555555555555556,1,0.15789473684210525,0,0,0.017622377622377623,2,2026-08-28T20:09:31.803525+00:00
145,6,Chelsea,defender,50,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
147,6,Chelsea,defender,45,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
148,6,Chelsea,defender,45,0,0.023809524,0.6923076923076925,0.15789473684210525,0.19875776397515527,0.14520006346522366,0.4740740740740741,0.4740740740740741,1,0.15789473684210525,0,0,0.027534965,2,2026-08-28T20:09:31.803525+00:00
149,6,Chelsea,defender,50,0,0.023809524,0.6923076923076925,0.10526315789473684,0.093167702,0.11070310315161574,0.6666666666666666,0.6666666666666666,1,0.10526315789473684,0,0,0.019580419580419582,2,2026-08-28T20:09:31.803525+00:00
150,6,Chelsea,defender,45,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
151,6,Chelsea,defender,45,0,0.005952381,0.6923076923076925,0.2631578947368421,0.22981366459627328,0.21543321285884215,0.6666666666666666,0.6666666666666666,1,0.2631578947368421,0,0,0.004895105,2,2026-08-28T20:09:31.803525+00:00
152,6,Chelsea,defender,55,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
154,6,Chelsea,midfielder,95,1,0.27976190476190477,0.6923076923076925,0.7894736842105263,1,0.6671835251231912,0.6074074074074074,0.6074074074074074,1,0.7894736842105263,0,0,0.25251577690602084,2,2026-08-28T20:09:31.803525+00:00
155,6,Chelsea,midfielder,70,0,0.011904761904761906,0.6923076923076925,0.15789473684210525,0.093167702,0.12212406036204664,0.18518518518518517,0.18518518518518517,1,0.15789473684210525,0,0,0.035244755,2,2026-08-28T20:09:31.803525+00:00
156,6,Chelsea,midfielder,65,0,0.05952381,0.6923076923076925,0.15789473684210525,0.080745342,0.1866678901232677,0.1037037037037037,0.1037037037037037,1,0.15789473684210525,0,0,0.31468531468531474,2,2026-08-28T20:09:31.803525+00:00
157,6,Chelsea,midfielder,65,0,0,0.6923076923076925,0.15789473684210525,0.00621118,0.097950553,0.051851852,0.051851852,1,0.15789473684210525,0,0,0,2,2026-08-28T20:09:31.803525+00:00
158,6,Chelsea,midfielder,60,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
159,6,Chelsea,midfielder,55,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
161,6,Chelsea,midfielder,50,0,0.14285714285714285,0.6923076923076925,0.15789473684210525,0.42857142857142855,0.2026001362185573,0.4740740740740741,0.4740740740740741,1,0.15789473684210525,0,0,0.1652097902097902,2,2026-08-28T20:09:31.803525+00:00
163,6,Chelsea,midfielder,45,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
164,6,Chelsea,midfielder,55,0,0,0.6923076923076925,0.15789473684210525,0.024844720496894408,0.10018427711791557,0.059259259,0.059259259,1,0.15789473684210525,0,0,0,2,2026-08-28T20:09:31.803525+00:00
165,6,Chelsea,forward,76,0.6666666666666666,0.4107142857142857,0.6923076923076925,0.6842105263157895,0.6894409937888198,0.5972443079422485,0.6666666666666666,0.6666666666666666,1,0.6842105263157895,0,0,0.33776223776223774,2,2026-08-28T20:09:31.803525+00:00
166,6,Chelsea,forward,65,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
168,6,Chelsea,forward,50,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
169,6,Chelsea,forward,45,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
170,6,Chelsea,forward,50,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
200,6,Chelsea,defender,60,0,0.11904761904761905,0.6923076923076925,0.42105263157894735,0.35403726708074534,0.34584416346430075,0.6666666666666666,0.6666666666666666,1,0.42105263157894735,0,0,0.097902098,2,2026-08-28T20:09:31.803525+00:00
560,6,Chelsea,goalkeeper,45,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
561,6,Chelsea,defender,45,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
568,6,Chelsea,midfielder,55,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
578,6,Chelsea,midfielder,55,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
583,6,Chelsea,defender,50,0,0,0.6923076923076925,0.15789473684210525,0.031055901,0.10710169142663423,0.18518518518518517,0.18518518518518517,1,0.15789473684210525,0,0,0,2,2026-08-28T20:09:31.803525+00:00
91,7,Coventry City,defender,45,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
104,7,Coventry City,midfielder,50,0,0.005952381,0.6923076923076925,0.21052631578947367,0.031055901,0.16397848909290558,0.6666666666666666,0.6666666666666666,1,0.21052631578947367,0,0,0.004895105,2,2026-08-28T20:09:31.803525+00:00
110,7,Coventry City,goalkeeper,45,0,0.005952381,0.6923076923076925,0.15789473684210525,0.086956522,0.13798960383628575,0.6666666666666666,0.6666666666666666,1,0.15789473684210525,0,0,0.004895105,2,2026-08-28T20:09:31.803525+00:00
171,7,Coventry City,goalkeeper,40,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
172,7,Coventry City,goalkeeper,45,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
173,7,Coventry City,defender,40,0,0.017857142857142856,0.6923076923076925,0.2631578947368421,0.21739130434782608,0.2166385292815499,0.6666666666666666,0.6666666666666666,1,0.2631578947368421,0,0,0.014685314685314687,2,2026-08-28T20:09:31.803525+00:00
174,7,Coventry City,defender,40,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
175,7,Coventry City,defender,40,0,0.005952381,0.6923076923076925,0.15789473684210525,0.093167702,0.13861072184870812,0.6666666666666666,0.6666666666666666,1,0.15789473684210525,0,0,0.004895105,2,2026-08-28T20:09:31.803525+00:00
176,7,Coventry City,defender,40,0,0.011904761904761906,0.6923076923076925,0.15789473684210525,0.11180124223602483,0.14169785210975142,0.6666666666666666,0.6666666666666666,1,0.15789473684210525,0,0,0.00979021,2,2026-08-28T20:09:31.803525+00:00
178,7,Coventry City,defender,40,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
179,7,Coventry City,defender,40,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
181,7,Coventry City,defender,40,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
182,7,Coventry City,defender,40,0,0.005952381,0.6923076923076925,0.15789473684210525,0.18633540372670807,0.14792749203504352,0.6666666666666666,0.6666666666666666,1,0.15789473684210525,0,0,0.004895105,2,2026-08-28T20:09:31.803525+00:00
183,7,Coventry City,midfielder,50,0,0.089285714,0.6923076923076925,0.15789473684210525,0.16149068322981366,0.20089821294054705,0.14814814814814814,0.14814814814814814,1,0.15789473684210525,0,0,0.3304195804195804,2,2026-08-28T20:09:31.803525+00:00
184,7,Coventry City,midfielder,50,0,0.005952381,0.6923076923076925,0.21052631578947367,0.10559006211180123,0.17143190524197385,0.6666666666666666,0.6666666666666666,1,0.21052631578947367,0,0,0.004895105,2,2026-08-28T20:09:31.803525+00:00
185,7,Coventry City,midfielder,50,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
186,7,Coventry City,midfielder,55,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
187,7,Coventry City,midfielder,50,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
188,7,Coventry City,midfielder,55,0,0.06547619,0.6923076923076925,0.15789473684210525,0.14285714285714282,0.16266215753057855,0.2074074074074074,0.2074074074074074,1,0.15789473684210525,0,0,0.1730769230769231,2,2026-08-28T20:09:31.803525+00:00
189,7,Coventry City,midfielder,45,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
190,7,Coventry City,midfielder,55,0,0.035714286,0.6923076923076925,0.21052631578947367,0.068322981,0.17130659576883833,0.6,0.6,1,0.21052631578947367,0,0,0.032634033,2,2026-08-28T20:09:31.803525+00:00
191,7,Coventry City,midfielder,45,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
192,7,Coventry City,midfielder,45,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
194,7,Coventry City,forward,50,0,0.011904761904761906,0.6923076923076925,0.21052631578947367,0.037267081,0.15879051281797277,0.5111111111111111,0.5111111111111111,1,0.21052631578947367,0,0,0.012769838856795378,2,2026-08-28T20:09:31.803525+00:00
195,7,Coventry City,forward,50,0,0.005952381,0.6923076923076925,0.21052631578947367,0.10559006211180123,0.16402658109751933,0.5111111111111111,0.5111111111111111,1,0.21052631578947367,0,0,0.006384919,2,2026-08-28T20:09:31.803525+00:00
492,7,Coventry City,forward,55,0,0,0.6923076923076925,0.15789473684210525,0.00621118,0.10276536752509292,0.14814814814814814,0.14814814814814814,1,0.15789473684210525,0,0,0,2,2026-08-28T20:09:31.803525+00:00
575,7,Coventry City,midfielder,50,0,0,0.6923076923076925,0.15789473684210525,0,0.11732943469785577,0.45185185185185184,0.45185185185185184,1,0.15789473684210525,0,0,0,2,2026-08-28T20:09:31.803525+00:00
584,7,Coventry City,midfielder,55,0,0,0.6923076923076925,0.15789473684210525,0.00621118,0.098320923,0.059259259,0.059259259,1,0.15789473684210525,0,0,0,2,2026-08-28T20:09:31.803525+00:00
599,7,Coventry City,forward,50,0,0,0.6923076923076925,0.10526315789473684,0,0.063157895,0,0,1,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
42,8,Crystal Palace,midfielder,55,0,0.029761904761904764,0.3846153846153849,0.15789473684210525,0.074534161,0.1325865286506019,0.2,0.2,0,0.15789473684210525,0,0,0.081585082,2,2026-08-28T20:09:31.803525+00:00
153,8,Crystal Palace,defender,45,0,0,0.3846153846153849,0.10526315789473684,0,0.063157895,0,0,0,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
198,8,Crystal Palace,goalkeeper,50,0,0,0.3846153846153849,0.3157894736842105,0.17391304347826084,0.21475972540045768,1,1,0,0.21052631578947367,0,0,0,2,2026-08-28T20:09:31.803525+00:00
199,8,Crystal Palace,goalkeeper,45,0,0,0.3846153846153849,0.10526315789473684,0,0.063157895,0,0,0,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
201,8,Crystal Palace,defender,55,0,0.14285714285714285,0.3846153846153849,0.10526315789473684,0.14906832298136644,0.14701577598602772,0.4,0.4,0,0.10526315789473684,0,0,0.19580419580419584,2,2026-08-28T20:09:31.803525+00:00
202,8,Crystal Palace,defender,50,0,0.017857142857142856,0.3846153846153849,0.3157894736842105,0.26708074534161486,0.22652404803434556,1,1,0,0.21052631578947367,0,0,0.00979021,2,2026-08-28T20:09:31.803525+00:00
203,8,Crystal Palace,defender,50,0,0.035714286,0.3846153846153849,0.21052631578947367,0.23602484472049687,0.18376074726189137,1,1,0,0.15789473684210525,0,0,0.01958042,2,2026-08-28T20:09:31.803525+00:00
204,8,Crystal Palace,defender,45,0,0.077380952,0.3846153846153849,0.21052631578947367,0.16770186335403725,0.18263940483620117,1,1,0,0.15789473684210525,0,0,0.042424242,2,2026-08-28T20:09:31.803525+00:00
205,8,Crystal Palace,defender,45,0,0,0.3846153846153849,0.10526315789473684,0,0.063157895,0,0,0,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
207,8,Crystal Palace,defender,45,0,0,0.3846153846153849,0.10526315789473684,0,0.063157895,0,0,0,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
210,8,Crystal Palace,midfielder,55,0,0.18452380952380953,0.3846153846153849,0.3684210526315789,0.29813664596273287,0.27352609251922755,1,1,0,0.23684210526315788,0,0,0.10116550116550117,2,2026-08-28T20:09:31.803525+00:00
211,8,Crystal Palace,midfielder,55,0,0.089285714,0.3846153846153849,0.21052631578947367,0.086956522,0.1642396634745033,0.5925925925925926,0.5925925925925926,0,0.15789473684210525,0,0,0.082604895,2,2026-08-28T20:09:31.803525+00:00
212,8,Crystal Palace,midfielder,45,0,0,0.3846153846153849,0.10526315789473684,0,0.063157895,0,0,0,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
213,8,Crystal Palace,midfielder,50,0,0,0.3846153846153849,0.10526315789473684,0,0.063157895,0,0,0,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
214,8,Crystal Palace,midfielder,50,0,0.1904761904761905,0.3846153846153849,0.3157894736842105,0.3105590062111801,0.2545315477809757,1,1,0,0.21052631578947367,0,0,0.10442890442890443,2,2026-08-28T20:09:31.803525+00:00
215,8,Crystal Palace,midfielder,50,0,0,0.3846153846153849,0.10526315789473684,0,0.063157895,0,0,0,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
216,8,Crystal Palace,midfielder,50,0,0,0.3846153846153849,0.10526315789473684,0,0.063157895,0,0,0,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
217,8,Crystal Palace,midfielder,50,0,0,0.3846153846153849,0.10526315789473684,0,0.063157895,0,0,0,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
218,8,Crystal Palace,midfielder,50,0,0,0.3846153846153849,0.10526315789473684,0,0.063157895,0,0,0,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
219,8,Crystal Palace,midfielder,50,0,0,0.3846153846153849,0.10526315789473684,0,0.063157895,0,0,0,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
221,8,Crystal Palace,midfielder,45,0,0,0.3846153846153849,0.10526315789473684,0,0.063157895,0,0,0,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
222,8,Crystal Palace,forward,60,0,0.1904761904761905,0.3846153846153849,0.21052631578947367,0.13664596273291926,0.19454546978574438,0.5333333333333333,0.5333333333333333,0,0.15789473684210525,0,0,0.19580419580419584,2,2026-08-28T20:09:31.803525+00:00
223,8,Crystal Palace,forward,65,0,0.42857142857142855,0.3846153846153849,0.21052631578947367,0.15527950310559005,0.2927110564580115,0.45925925925925926,0.45925925925925926,0,0.21052631578947367,0,0,0.5116174148432213,2,2026-08-28T20:09:31.803525+00:00
224,8,Crystal Palace,forward,55,0,0.7380952380952381,0.3846153846153849,0.21052631578947367,0.3602484472049689,0.31489846622569734,0.7407407407407407,0.7407407407407407,0,0.15789473684210525,0,0,0.5462937062937063,2,2026-08-28T20:09:31.803525+00:00
241,8,Crystal Palace,midfielder,55,0,0.041666667,0.3846153846153849,0.21052631578947367,0.099378882,0.17165178613506657,0.45925925925925926,0.45925925925925926,0,0.21052631578947367,0,0,0.049740581998646526,2,2026-08-28T20:09:31.803525+00:00
555,8,Crystal Palace,goalkeeper,40,0,0,0.3846153846153849,0.10526315789473684,0,0.063157895,0,0,0,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
577,8,Crystal Palace,defender,45,0,0.005952381,0.3846153846153849,0.21052631578947367,0.031055901,0.13345033303843373,0.4666666666666667,0.4666666666666667,0,0.15789473684210525,0,0,0.006993007,2,2026-08-28T20:09:31.803525+00:00
588,8,Crystal Palace,defender,50,0,0.1011904761904762,0.3846153846153849,0.21052631578947367,0.3416149068322981,0.19245899848731657,0.5925925925925926,0.5925925925925926,0,0.15789473684210525,0,0,0.093618881,2,2026-08-28T20:09:31.803525+00:00
595,8,Crystal Palace,midfielder,50,0,0,0.3846153846153849,0.10526315789473684,0,0.063157895,0,0,0,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
209,9,Everton,midfielder,60,0,0,0.3846153846153846,0.15789473684210525,0.024844720496894408,0.099443536,0.044444444444444446,0.044444444444444446,0.5,0.15789473684210525,0,0,0,2,2026-08-28T20:09:31.803525+00:00
226,9,Everton,goalkeeper,55,0,0.011904761904761906,0.3846153846153846,0.47368421052631576,0.19875776397515527,0.3398671884941908,0.6666666666666666,0.6666666666666666,0.5,0.47368421052631576,0,0,0.00979021,2,2026-08-28T20:09:31.803525+00:00
227,9,Everton,goalkeeper,50,0,0,0.3846153846153846,0.10526315789473684,0,0.063157895,0,0,0.5,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
228,9,Everton,goalkeeper,45,0,0,0.3846153846153846,0.10526315789473684,0,0.063157895,0,0,0.5,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
229,9,Everton,defender,60,0,0.029761904761904764,0.3846153846153846,0.42105263157894735,0.12422360248447203,0.30450615364803013,0.6666666666666666,0.6666666666666666,0.5,0.42105263157894735,0,0,0.024475524,2,2026-08-28T20:09:31.803525+00:00
230,9,Everton,defender,55,0,0.005952381,0.3846153846153846,0.42105263157894735,0.15527950310559005,0.30271663881503696,0.6666666666666666,0.6666666666666666,0.5,0.42105263157894735,0,0,0.004895105,2,2026-08-28T20:09:31.803525+00:00
231,9,Everton,defender,50,0,0,0.3846153846153846,0.10526315789473684,0,0.063157895,0,0,0.5,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
232,9,Everton,defender,50,0,0,0.3846153846153846,0.10526315789473684,0,0.063157895,0,0,0.5,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
233,9,Everton,defender,45,0,0.029761904761904764,0.3846153846153846,0.42105263157894735,0.18012422360248445,0.3100962157598314,0.6666666666666666,0.6666666666666666,0.5,0.42105263157894735,0,0,0.024475524,2,2026-08-28T20:09:31.803525+00:00
234,9,Everton,defender,45,0,0,0.3846153846153846,0.10526315789473684,0,0.063157895,0,0,0.5,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
235,9,Everton,defender,40,0,0,0.3846153846153846,0.10526315789473684,0,0.063157895,0,0,0.5,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
236,9,Everton,midfielder,65,1,0.17261904761904762,0.3846153846153846,0.6842105263157895,0.6086956521739131,0.5402187248297089,0.6666666666666666,0.6666666666666666,0.5,0.6842105263157895,0,0,0.14195804195804196,2,2026-08-28T20:09:31.803525+00:00
237,9,Everton,midfielder,60,0.3333333333333333,0.33333333333333337,0.3846153846153846,0.5789473684210527,0.8012422360248447,0.529357447,0.6666666666666666,0.6666666666666666,0.5,0.5789473684210527,0,0,0.2741258741258742,2,2026-08-28T20:09:31.803525+00:00
239,9,Everton,midfielder,60,0,0.017857142857142856,0.3846153846153846,0.15789473684210525,0.11801242236024843,0.1406503020898694,0.081481481,0.081481481,0.5,0.15789473684210525,0,0,0.12015257469802924,2,2026-08-28T20:09:31.803525+00:00
242,9,Everton,midfielder,55,0,0.15476190476190477,0.3846153846153846,0.2631578947368421,0.3416149068322981,0.2572986112014537,0.6148148148148148,0.6148148148148148,0.5,0.2631578947368421,0,0,0.13800657174151154,2,2026-08-28T20:09:31.803525+00:00
243,9,Everton,midfielder,50,0,0.011904761904761906,0.3846153846153846,0.15789473684210525,0.13664596273291926,0.32905152902864576,0.007407407,0.007407407,0.5,0.15789473684210525,0,0,0.8811188811188813,2,2026-08-28T20:09:31.803525+00:00
244,9,Everton,midfielder,50,0,0.023809524,0.3846153846153846,0.5263157894736842,0.29813664596273287,0.383831577,0.6666666666666666,0.6666666666666666,0.5,0.5263157894736842,0,0,0.019580419580419582,2,2026-08-28T20:09:31.803525+00:00
245,9,Everton,midfielder,55,0,0,0.3846153846153846,0.10526315789473684,0,0.063157895,0,0,0.5,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
246,9,Everton,midfielder,50,0,0.035714286,0.3846153846153846,0.2631578947368421,0.18012422360248445,0.21658314987834437,0.6666666666666666,0.6666666666666666,0.5,0.2631578947368421,0,0,0.029370629370629373,2,2026-08-28T20:09:31.803525+00:00
247,9,Everton,midfielder,55,0,0.011904761904761906,0.3846153846153846,0.2631578947368421,0.16149068322981366,0.20575679303192065,0.5777777777777777,0.5777777777777777,0.5,0.2631578947368421,0,0,0.011296395911780529,2,2026-08-28T20:09:31.803525+00:00
248,9,Everton,forward,55,0,0.029761904761904764,0.3846153846153846,0.15789473684210525,0.012422360248447204,0.15011672499502746,0.081481481,0.081481481,0.5,0.15789473684210525,0,0,0.20025429116338211,2,2026-08-28T20:09:31.803525+00:00
249,9,Everton,forward,55,0.6666666666666666,0.32142857142857145,0.3846153846153846,0.5263157894736842,0.6086956521739131,0.4817986001950093,0.5777777777777777,0.5777777777777777,0.5,0.5263157894736842,0,0,0.30500268961807425,2,2026-08-28T20:09:31.803525+00:00
250,10,Fulham,goalkeeper,45,0,0,0.46153846153846156,0.21052631578947367,0.18633540372670807,0.17828266317968836,0.6666666666666666,0.6666666666666666,0.5,0.21052631578947367,0,0,0,2,2026-08-28T20:09:31.803525+00:00
251,10,Fulham,goalkeeper,40,0,0,0.46153846153846156,0.10526315789473684,0,0.063157895,0,0,0.5,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
252,10,Fulham,goalkeeper,40,0,0,0.46153846153846156,0.10526315789473684,0,0.063157895,0,0,0.5,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
253,10,Fulham,defender,50,0,0,0.46153846153846156,0.10526315789473684,0,0.063157895,0,0,0.5,0.10526315789473684,0,0,0,2,2026-08-28T20:09:31.803525+00:00
254,10,Fulham,defender,45,0,0.1011904761904762,0.46153846153846156,0.15789473684210525,0.3105590062111801,0.17890851584215428,0.6,0.6,0.5,0.15789473684210525,0,0,0.092463092,2,2026-08-28T20:09:31.803525+00:00
255,10,Fulham,defender,45,0,0.017857142857142856,0.46153846153846156,0.2631578947368421,0.3354037267080745,0.22843977151757466,0.6666666666666666,0.6666666666666666,0.5,0.2631578947368421,0,0,0.014685314685314687,2,2026-08-28T20:09:31.803525+00:00
